ENSID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,RNAlater.v.LN
ENSAMXG00000015068,85.051867229026,0.310060661832363,0.362330713637559,0.85573938438605,0.392141950252882,0.622780410020368,Up
ENSAMXG00000004263,9.72225170774738,-0.991100006320029,1.15838499777352,-0.855587743474736,0.392225851785469,0.622785315089052,Down
ENSAMXG00000018549,4296.34570637503,-0.220996452654578,0.258294822459174,-0.855597686978449,0.392220349802071,0.622785315089052,Down
ENSAMXG00000000988,25.2204647057301,-0.648860512738888,0.75848088949173,-0.855473778876221,0.392288914523105,0.622821285490793,Down
ENSAMXG00000009777,111.879044976699,0.274544254797459,0.321139829523561,0.85490565030432,0.392603382318607,0.623206936620781,Up
ENSAMXG00000025959,326.079040704926,0.204442473073824,0.239145094362681,0.85488884318811,0.392612687639511,0.623206936620781,Up
ENSAMXG00000011532,228.330287184501,0.247219951349021,0.289389919731063,0.854279760603852,0.392949998636159,0.623678130880354,Up
ENSAMXG00000019115,192.622565214143,0.35413414181578,0.414610853699714,0.854136206651901,0.393029524630718,0.623740121821793,Up
ENSAMXG00000017969,58.4217956397223,-0.319549434945337,0.374344927024306,-0.8536229874556,0.393313917464062,0.624062941102901,Down
ENSAMXG00000025173,165.453625646701,-0.25391331054848,0.297438917961404,-0.853665392171134,0.393290414794397,0.624062941102901,Down
ENSAMXG00000004686,30.7876355533978,0.724150753446737,0.848540730369833,0.853407181917029,0.393433540133185,0.624124243935034,Up
ENSAMXG00000015514,62.8023044710153,0.425423761601863,0.498490130849969,0.853424642282241,0.39342386089929,0.624124243935034,Up
ENSAMXG00000002161,130.968552013305,-0.210309665023698,0.246516380185886,-0.853126534087161,0.393589138340384,0.624305952232045,Down
ENSAMXG00000006792,111.49571235348,-0.230525623172353,0.270241173636941,-0.8530366415669,0.393638984890409,0.624305952232045,Down
ENSAMXG00000006847,117.935862716484,0.21938177491349,0.257194079821546,0.852981433576184,0.393669600320719,0.624305952232045,Up
ENSAMXG00000003198,25.3644089852617,-0.468817085806926,0.549790358865818,-0.852719728978268,0.393814747458086,0.624440220012265,Down
ENSAMXG00000003252,1519.27257831841,0.207217891016943,0.243018761603257,0.852682688570517,0.39383529350154,0.624440220012265,Up
ENSAMXG00000004794,234.048946262604,0.2048606829905,0.240319475018685,0.852451441875746,0.393963579024752,0.624467688660561,Up
ENSAMXG00000010640,264.334190895703,-0.193371859930026,0.22685246528462,-0.85241242446897,0.393985226664309,0.624467688660561,Down
ENSAMXG00000018635,746.060558097467,-0.16815088509837,0.197276990315096,-0.852359339169737,0.394014680608834,0.624467688660561,Down
ENSAMXG00000024809,88.2381862023235,0.275330243651989,0.323015743979422,0.852374067777728,0.394006508427445,0.624467688660561,Up
ENSAMXG00000003964,117.754930656664,0.188006930326376,0.220633944218574,0.852121512817288,0.394146652977275,0.624484206654886,Up
ENSAMXG00000010612,311.321404795556,0.252984351011324,0.29684073420005,0.852256182740846,0.394071919921734,0.624484206654886,Up
ENSAMXG00000013253,31.4637891138647,-0.543666885406089,0.638003945995791,-0.852137183191772,0.394137956496904,0.624484206654886,Down
ENSAMXG00000008902,235.185744621554,-0.418463140595786,0.491269595239494,-0.851799388056542,0.394325446076642,0.624703268617462,Down
ENSAMXG00000003297,128.547077450757,0.271845762313281,0.319222440788018,0.851587255714901,0.394443215446886,0.624820262186824,Up
ENSAMXG00000010502,16.1211853593528,0.972735029978428,1.14235090965907,0.851520335611003,0.394480371851034,0.624820262186824,Up
ENSAMXG00000004820,11.2045464730805,-0.984972966431737,1.15715509213299,-0.851202205415807,0.394657037924049,0.62497163521251,Down
ENSAMXG00000005519,9.80715165093154,1.52708612426002,1.79392232991353,0.851255429957008,0.394627477602081,0.62497163521251,Up
ENSAMXG00000006273,1720.89375233252,-0.207510183973884,0.243961063375915,-0.850587307262781,0.394998642667938,0.625448333618341,Down
ENSAMXG00000012978,74.7331263862908,-0.312494557532489,0.367425892449985,-0.850496832024506,0.395048920986626,0.625463689693566,Down
ENSAMXG00000005383,407.762802345301,-0.176589508237191,0.207694130155789,-0.850238319709536,0.395192601111329,0.625557463529931,Down
ENSAMXG00000018828,54.8433813135354,0.350588552925075,0.412374061799748,0.850171204743046,0.395229908509341,0.625557463529931,Up
ENSAMXG00000028924,26.9548965243263,0.563655568006174,0.662975928801028,0.850190095175143,0.395219407612843,0.625557463529931,Up
ENSAMXG00000012608,9.75374552806483,-1.04432597181635,1.22886621587665,-0.849828857139949,0.395420243423005,0.625794456502595,Down
ENSAMXG00000002682,31.9237039811026,0.365166416695906,0.429745103976612,0.84972792782714,0.395476367639598,0.625819019961922,Up
ENSAMXG00000007367,204.968246385302,-0.215727516961426,0.254002866228257,-0.849311348981253,0.39570806744391,0.625995390831583,Down
ENSAMXG00000011979,19.5931345520011,-0.789494464707578,0.92957328077928,-0.849308474148191,0.395709666701623,0.625995390831583,Down
ENSAMXG00000014061,35.2239929360642,-0.463832344416663,0.546079747903271,-0.849385728362195,0.395666691860143,0.625995390831583,Down
ENSAMXG00000007447,323.190310722293,0.18740990284983,0.220906972927124,0.848365718684921,0.396234328236931,0.626761053070178,Up
ENSAMXG00000011019,100.76509268835,0.307413500596681,0.362585019718549,0.847838393420958,0.396527977964047,0.627161182592084,Up
ENSAMXG00000020500,145.711770374826,-0.200110424146368,0.23607946704734,-0.847640104618844,0.396638432311928,0.627271512130489,Down
ENSAMXG00000010146,315.151268194263,0.175190017410414,0.206718220429101,0.847482225063463,0.396726390460558,0.627342440500531,Up
ENSAMXG00000012077,158.312493193236,0.274753336885254,0.324225822663345,0.847413492942354,0.396764686303716,0.627342440500531,Up
ENSAMXG00000007346,34.5442648033039,-0.426621452400102,0.503638401470603,-0.84707887872407,0.396951156958063,0.627572897958214,Down
ENSAMXG00000014485,21.7544016827326,-0.544754092801028,0.643184310993217,-0.846964211486765,0.397015069795717,0.627609566231937,Down
ENSAMXG00000019940,330.381307359441,0.165997625172449,0.196012144883165,0.84687418359405,0.397065253588671,0.627624526054988,Up
ENSAMXG00000013954,138.07468174843,0.192720146002098,0.227593242308011,0.846774465040059,0.397120843664163,0.62764802741958,Up
ENSAMXG00000013241,28.4031475932337,0.602037268614718,0.711108693191113,0.846617787659247,0.397208196043361,0.62765736370887,Up
ENSAMXG00000016632,8.40355246899587,-1.54806136005569,1.8284142154331,-0.846668849426437,0.397179726290681,0.62765736370887,Down
ENSAMXG00000001100,269.662537187339,-0.232512488059312,0.27473017026513,-0.846330375127434,0.397368467348751,0.627846251896085,Down
ENSAMXG00000004415,68.307229277797,-0.266669404641751,0.315157428798286,-0.846146656477612,0.397470935737081,0.627943781520667,Down
ENSAMXG00000016599,519.63547960252,-0.284684348172524,0.336513753399245,-0.845981316652965,0.3975631670241,0.628025119744026,Down
ENSAMXG00000009060,544.689748407797,-0.291455991927719,0.34455843605221,-0.84588261795905,0.397618230130362,0.628047733244443,Down
ENSAMXG00000009596,891.95912370567,0.206390209278962,0.244025713642803,0.84577238274598,0.397679734790747,0.628080515660393,Up
ENSAMXG00000007960,147.433662055101,0.206392676292566,0.244050279788493,0.845697355772087,0.397721598637712,0.628082274569985,Up
ENSAMXG00000024948,94.6636942394103,-0.271235290188171,0.321000365681223,-0.844968788781779,0.398128265454172,0.628660071247327,Down
ENSAMXG00000015944,1601.74693118528,-0.152901216486353,0.181047167940176,-0.844538018605605,0.398368827778927,0.628975490940033,Down
ENSAMXG00000013535,43.780730178901,0.714474748062003,0.846553533692868,0.843980586727095,0.398680253876593,0.629161096501336,Up
ENSAMXG00000015530,77.6333787325486,0.692059495850679,0.819833463521051,0.844146435397253,0.398587582209158,0.629161096501336,Up
ENSAMXG00000015630,73.3747356433802,0.364348352205464,0.431711654474973,0.843962279981917,0.398690483976419,0.629161096501336,Up
ENSAMXG00000019475,173.460918916815,0.28724033047664,0.340327937482007,0.844010434764341,0.398663574658481,0.629161096501336,Up
ENSAMXG00000020376,34.4813443901924,-0.332014238619963,0.393352133757072,-0.844063652200778,0.398633837556916,0.629161096501336,Down
ENSAMXG00000002026,59.0764555487549,0.339592000907705,0.402476386322843,0.843756335645749,0.398805579831159,0.629278296676664,Up
ENSAMXG00000002376,81.1209265238286,0.262124205743868,0.310826752399219,0.843312886424917,0.399053477645857,0.629357647356516,Up
ENSAMXG00000003892,574.611682720056,-0.143967599350069,0.170692155923829,-0.843434184604914,0.398985660096694,0.629357647356516,Down
ENSAMXG00000009241,517.833526911098,-0.241985197815311,0.286897862270581,-0.843454168323808,0.398974487908482,0.629357647356516,Down
ENSAMXG00000018488,1200.63626460063,0.253511175633159,0.300560289985793,0.843461974451589,0.398970123830547,0.629357647356516,Up
ENSAMXG00000020409,9.86683773681026,-1.30608096853156,1.54877169258944,-0.843301162321664,0.399060032934226,0.629357647356516,Down
ENSAMXG00000016637,206.470741972586,0.207868062195452,0.246542741665083,0.843131948608862,0.399154652478719,0.629442465587732,Up
ENSAMXG00000003546,40.5195707623793,0.355231788345613,0.421368458253781,0.843043140480309,0.399204316886084,0.629456382216389,Up
ENSAMXG00000004695,2407.10854959965,-0.127315813204591,0.151070008269504,-0.842760351064945,0.39936248673918,0.629553745027147,Down
ENSAMXG00000014919,595.074862358818,0.205805692462186,0.244217817441755,0.842713666914454,0.399388601756663,0.629553745027147,Up
ENSAMXG00000025424,38.7302929361808,-1.35775369410119,1.61099602319786,-0.842803876949379,0.399338139374741,0.629553745027147,Down
ENSAMXG00000004703,12.5670784164407,0.765838232625288,0.909285952257823,0.842241355124486,0.39965286977413,0.62990588831462,Up
ENSAMXG00000018651,4805.12193886855,0.122167304334949,0.145072970261146,0.842109347558237,0.399726749483902,0.629957913067013,Up
ENSAMXG00000004373,16.4988466244055,0.970217068241367,1.15224080458078,0.842026305945973,0.399773228984572,0.629966749651284,Up
ENSAMXG00000006903,367.486323603382,-0.190414371187899,0.226183323696462,-0.84185857770591,0.399867118634931,0.630050286190982,Down
ENSAMXG00000006697,19.2061617147484,0.767628936795901,0.91215051602346,0.841559505050106,0.400034564169389,0.630249692072246,Up
ENSAMXG00000010473,28.5374345711126,-0.367486715857366,0.436720899405376,-0.841468123823988,0.400085735322176,0.630265887011519,Down
ENSAMXG00000003251,10.4778775604321,-0.848361045714745,1.0083893286031,-0.84130307774078,0.400178166885016,0.630347070638606,Down
ENSAMXG00000009585,103.238588132489,0.286681229356886,0.340864648751194,0.841041247331407,0.400324827378095,0.630513648516103,Up
ENSAMXG00000005587,61.6223896527982,-0.281954867464429,0.335293898520062,-0.840918575342219,0.400393551419125,0.630557454584956,Down
ENSAMXG00000002613,1973.15097598455,-0.200393131613929,0.238479224675554,-0.840295970798126,0.400742459987241,0.630772534228482,Down
ENSAMXG00000004940,93.9866056937933,-0.296886043698449,0.353398462327337,-0.840088668590348,0.400858672991319,0.630772534228482,Down
ENSAMXG00000005225,52.8983335722535,-0.302121540806138,0.359644706866266,-0.840055574399103,0.400877227370555,0.630772534228482,Down
ENSAMXG00000010089,38.8581982304917,-0.377683234975222,0.449496035033439,-0.840237077835682,0.400775473149285,0.630772534228482,Down
ENSAMXG00000011514,256.171659371601,-0.629286811117805,0.748663901957251,-0.840546484841389,0.400602049567097,0.630772534228482,Down
ENSAMXG00000013378,18.2280362470795,0.962433031508377,1.14550118622911,0.840185102449894,0.400804609937209,0.630772534228482,Up
ENSAMXG00000013548,12.6106629376963,-0.974816720244181,1.16047160180321,-0.840017729627726,0.40089844581212,0.630772534228482,Down
ENSAMXG00000014406,43.3459656315837,0.449451297215093,0.53492522590813,0.840213314771369,0.400788794284831,0.630772534228482,Up
ENSAMXG00000016057,401.404308567507,0.598588585576345,0.712388799426507,0.840255470128427,0.400765162951813,0.630772534228482,Up
ENSAMXG00000013377,9.90833057786242,-1.14518227855744,1.36343906225937,-0.839921863951697,0.400952197873692,0.630792714690948,Down
ENSAMXG00000018413,18.5501232504957,-0.454973540715965,0.541737296167512,-0.839841642682991,0.400997181413601,0.630799097481918,Down
ENSAMXG00000012869,100.493398595455,0.341496543321517,0.406791611468448,0.83948767303429,0.401195703715969,0.631010861954648,Up
ENSAMXG00000015568,51.0431817113641,-0.335308061487186,0.399435123109977,-0.839455626426886,0.401213679825832,0.631010861954648,Down
ENSAMXG00000000613,10.0472545502095,-0.824421020843918,0.982441552600848,-0.839155284771296,0.401382175908451,0.631211455696047,Down
ENSAMXG00000019943,154.751220400874,-0.234600063357041,0.279735012845042,-0.838651053977989,0.401665152298538,0.631592021258657,Down
ENSAMXG00000007226,7837.31723312983,0.245423626449467,0.292703073263133,0.838473008545547,0.401765100719544,0.63168473909929,Up
ENSAMXG00000012657,25.7173736451269,0.724196617678675,0.864384327463843,0.837817848691811,0.402133012808029,0.632198707304176,Up
ENSAMXG00000007961,20.9206198977051,0.47985283911665,0.572856470534994,0.837649330675296,0.402227678583023,0.632218561085063,Up
ENSAMXG00000009628,187.632072242921,-0.204617602968465,0.24426380628923,-0.837691044272763,0.402204244532157,0.632218561085063,Down
ENSAMXG00000000077,20.7263367004997,-0.400458955840686,0.47825340142155,-0.837336346485714,0.402403534357439,0.632365994601468,Down
ENSAMXG00000006440,9.6002033641511,-1.28175081038475,1.53064854139379,-0.837390671811309,0.402373007393895,0.632365994601468,Down
ENSAMXG00000006538,18.3723404156088,0.743044787651303,0.887500186197625,0.837233387899081,0.402461393559503,0.632392441526417,Up
ENSAMXG00000007520,230.682386303468,-0.207982614110654,0.248503613434125,-0.836939999529575,0.402626295138402,0.632425112402756,Down
ENSAMXG00000010854,115.243242111217,-0.219534584694913,0.262299933625502,-0.836960122942129,0.402614983299296,0.632425112402756,Down
ENSAMXG00000015286,25.9903841063658,-0.631855936093485,0.75496667854223,-0.836932217079488,0.402630669886027,0.632425112402756,Down
ENSAMXG00000017026,369.186530614401,0.249718777651004,0.298383878816394,0.83690438853992,0.402646313372364,0.632425112402756,Up
ENSAMXG00000005316,14.9871078529765,0.602889705063287,0.720489351000214,0.836778092870255,0.402717313576965,0.632472177925593,Up
ENSAMXG00000010405,1404.99459188829,0.399892594346221,0.478096396020811,0.836426707405706,0.402914893004524,0.632524673648271,Up
ENSAMXG00000018975,68.0132082411396,0.236481168461105,0.282694578564007,0.836525304667495,0.402859447198081,0.632524673648271,Up
ENSAMXG00000019294,865.286756600271,-0.252997535668784,0.302433737229891,-0.836538734025136,0.402851895602192,0.632524673648271,Down
ENSAMXG00000024512,52.6407134557507,-0.419962350948972,0.50206035575211,-0.836477818129751,0.40288615050657,0.632524673648271,Down
ENSAMXG00000012848,22.0374144504814,1.68518953505285,2.01526096530576,0.836214050718324,0.403034495275283,0.632647996300838,Up
ENSAMXG00000013576,50.5267722258211,-0.558632829162947,0.668392143344106,-0.835786049740187,0.4032752758605,0.632961489494693,Down
ENSAMXG00000012176,12.0750001034203,-0.662263964345636,0.792688099052167,-0.835466011332222,0.403455376216362,0.633179687773423,Down
ENSAMXG00000008510,55.1420774908531,0.357493329515342,0.428027685827194,0.835210761716174,0.40359905145845,0.633340682155273,Up
ENSAMXG00000010342,560.574278438014,-0.15349749102055,0.183835181002479,-0.834973426650472,0.40373267041826,0.633421381225229,Down
ENSAMXG00000016593,23.7924420206304,-0.39661776716471,0.474974538608975,-0.835029533006669,0.403701080310724,0.633421381225229,Down
ENSAMXG00000013096,80.0912017741223,0.285700724513147,0.342231153982894,0.834817991255781,0.403820194449789,0.633494214458484,Up
ENSAMXG00000018630,253.142915660656,0.262453372441738,0.314447842437652,0.834648348696418,0.403915731348422,0.633579601798619,Up
ENSAMXG00000024940,96.0726642022034,-0.244723080286863,0.293233860472644,-0.834566239698275,0.403961977191927,0.633587661998491,Down
ENSAMXG00000005437,24.4709887987545,0.456719941071041,0.547584526879201,0.834062904724471,0.404245537305579,0.633903394698433,Up
ENSAMXG00000011012,686.665936620002,0.184008402638158,0.220608553951328,0.834094595800465,0.404227680225131,0.633903394698433,Up
ENSAMXG00000003035,63.8180616958345,-0.310138733488548,0.372119757871126,-0.833437964333937,0.404597771055999,0.634262148625521,Down
ENSAMXG00000011069,48.5615884439922,-0.390023651111707,0.467907771656185,-0.833548136486807,0.404535661647495,0.634262148625521,Down
ENSAMXG00000018022,75.2009838557041,0.294463513106706,0.353296469445296,0.833474259080589,0.404577309309618,0.634262148625521,Up
ENSAMXG00000006496,716.777122315869,-0.174420182223473,0.209317129795487,-0.833281931554714,0.404685744091612,0.634335540901455,Down
ENSAMXG00000001092,348.500739088049,-0.271407785523445,0.325787687162955,-0.833081777543331,0.404798609922115,0.63444793316347,Down
ENSAMXG00000007501,124.752527409566,0.193386107322866,0.232174233478898,0.832935267730486,0.40488123799232,0.634486540312301,Up
ENSAMXG00000015016,34.7716545419043,0.414184661800121,0.497284884292706,0.832892120558259,0.404905573899422,0.634486540312301,Up
ENSAMXG00000001822,52.5723741545261,1.26431359986809,1.51928455248344,0.832176959741629,0.405309066922403,0.634820196516184,Up
ENSAMXG00000004434,96.165168428292,-0.264031096665482,0.317263806377393,-0.832213102655053,0.405288669362946,0.634820196516184,Down
ENSAMXG00000004497,194.286062745871,-0.282288295933229,0.339236440205453,-0.83212845814048,0.405336440176056,0.634820196516184,Down
ENSAMXG00000012179,276.315201270524,0.302800396527134,0.363821261706304,0.832277902360669,0.405252100636025,0.634820196516184,Up
ENSAMXG00000019108,24.0056867981584,0.365630690244704,0.439448404505087,0.832021885837729,0.405396591157276,0.634820196516184,Up
ENSAMXG00000026014,37.0590247467842,-0.432169205585525,0.519388378872951,-0.832073306151579,0.405367568106987,0.634820196516184,Down
ENSAMXG00000028331,17.2834474275385,-2.42483862833403,2.91445627132507,-0.832003777923067,0.405406812061818,0.634820196516184,Down
ENSAMXG00000016805,80.4744393806568,0.378544944224062,0.455256315313938,0.831498502031814,0.405692074121108,0.635202350510832,Up
ENSAMXG00000010266,169.664026182867,0.149404012341808,0.179727307643603,0.831281647183374,0.40581453996273,0.6353295586029,Up
ENSAMXG00000019235,541.665684429857,-0.31147497154149,0.374730648014437,-0.831196949574006,0.405862377787427,0.635339917615033,Down
ENSAMXG00000013311,43.2099614310412,0.389750028765237,0.468963717412666,0.831087809768182,0.405924025708166,0.635371890752509,Up
ENSAMXG00000002938,539.443364462135,0.196058305437473,0.235970907184706,0.83085795523093,0.406053877968219,0.635446077888532,Up
ENSAMXG00000003233,39.3215629860584,-0.444295883519405,0.534735917719098,-0.830869722412771,0.406047229704372,0.635446077888532,Down
ENSAMXG00000020254,4403.98715329486,0.200478315087072,0.241345644065896,0.830668876842602,0.406160713055195,0.635548738103525,Up
ENSAMXG00000006979,128.573626917485,0.184972084694314,0.222704534015438,0.830571705744849,0.406215624233072,0.635570136666769,Up
ENSAMXG00000014459,8.27920457415618,-1.08385920047315,1.30515670879825,-0.830443726156944,0.406287951984719,0.635618778313082,Down
ENSAMXG00000008007,106.389516616461,0.241174538792917,0.290452765866749,0.830339962758561,0.406346599583418,0.635646010289173,Up
ENSAMXG00000019483,65.9817496997948,-0.253989593197416,0.305942967421381,-0.830186081210332,0.406433583518147,0.635717558632556,Down
ENSAMXG00000002611,12.2598210957716,-0.501110499247293,0.60368478672365,-0.830086346828361,0.406489965861711,0.635741232250284,Down
ENSAMXG00000001583,13.5143839293522,-0.855831332025177,1.03130022749385,-0.82985663069708,0.406619847900608,0.635750833403537,Down
ENSAMXG00000012451,8.51528364751495,-1.46831119453249,1.76925594588783,-0.829903213237851,0.4065935080213,0.635750833403537,Down
ENSAMXG00000025765,1291.93425815968,0.234475058289671,0.28253586371822,0.829894850175618,0.406598236800641,0.635750833403537,Up
ENSAMXG00000015764,107.525428600591,-0.397891756252434,0.479590010733504,-0.8296497995108,0.406736811922597,0.635784159805668,Down
ENSAMXG00000016258,802.054417637574,-0.162426945757077,0.19578944501257,-0.829600113257631,0.406764912725861,0.635784159805668,Down
ENSAMXG00000016341,9.60744115610496,-1.50486010062015,1.81384733730247,-0.829650913653048,0.406736181816071,0.635784159805668,Down
ENSAMXG00000028340,17.2065944639682,-0.548159953915929,0.660980215178302,-0.829313709137361,0.406926915439171,0.635972880517537,Down
ENSAMXG00000008485,10.2375238073162,0.919560351594408,1.10898853277664,0.829188331904615,0.406997846403761,0.636019244309152,Up
ENSAMXG00000008733,65.0329617707443,-0.296933011680671,0.358269283418346,-0.828798407855543,0.40721848931664,0.636235493229863,Down
ENSAMXG00000020662,2934.65098674135,0.169796850622324,0.204889270872905,0.828724949329586,0.407260064634129,0.636235493229863,Up
ENSAMXG00000026063,454.864003901854,0.196771711005088,0.237426557287813,0.828768749599303,0.407235274693468,0.636235493229863,Up
ENSAMXG00000009083,106.46260885271,0.24891394301324,0.300387880287732,0.828641764024613,0.4073071480721,0.636244559971144,Up
ENSAMXG00000012857,3651.61202574004,-0.189528452294615,0.228761715387104,-0.82849725083544,0.407388951218769,0.636307854188781,Down
ENSAMXG00000014430,90.0809686375327,-0.591920005110208,0.714640344872941,-0.828276781960089,0.407513768716503,0.636419627743518,Down
ENSAMXG00000017872,54.0548467748943,-0.340812645329157,0.411504107818277,-0.828212012599548,0.407550441941213,0.636419627743518,Down
ENSAMXG00000020817,128.140365854596,0.2461332504668,0.297207796247273,0.828152065910211,0.407584386262004,0.636419627743518,Up
ENSAMXG00000014735,3376.86723052646,0.166375698622759,0.200921013953025,0.828065195120193,0.407633579124304,0.636431964651834,Up
ENSAMXG00000014831,237.33113450184,-0.188605832302805,0.227877665873924,-0.827662647760987,0.407861578310944,0.636680733514419,Down
ENSAMXG00000017544,60.7569892616538,-0.38434091284477,0.464382863992863,-0.82763801734656,0.407875531221785,0.636680733514419,Down
ENSAMXG00000018920,9.36830042049936,-0.792654763114791,0.958185768536726,-0.82724539347446,0.408097987558429,0.636963471619044,Down
ENSAMXG00000008668,29.335836217714,-0.455987814435544,0.551267837158591,-0.827162013996408,0.40814523875019,0.636972718191239,Down
ENSAMXG00000001904,234.107802038327,-1.38783543246168,1.67803566422131,-0.827059556630877,0.408203305853049,0.636998841056296,Down
ENSAMXG00000009766,1488.9685249754,0.190138839774404,0.230023162161711,0.826607364178101,0.40845964201834,0.637334325007965,Up
ENSAMXG00000005925,167.28742699517,0.397892959573214,0.481458073628177,0.826433248018395,0.40855836950551,0.637423843424276,Up
ENSAMXG00000015127,31.5271656371851,0.467553099681751,0.566067559884444,0.825966956624746,0.408822836401599,0.637771900552413,Up
ENSAMXG00000001105,39.8878549996434,0.341981861350558,0.414484705469189,0.825077154447569,0.409327788954365,0.638236642504161,Up
ENSAMXG00000011285,13.9289055373201,0.544931476453321,0.660389753186621,0.82516646241682,0.409277090958877,0.638236642504161,Up
ENSAMXG00000024701,111.826444143262,0.279263220604726,0.338430722761906,0.825171007896923,0.409274510698586,0.638236642504161,Up
ENSAMXG00000024926,168.523621185994,-0.247578756780354,0.300010011536588,-0.82523498303376,0.409238195978307,0.638236642504161,Down
ENSAMXG00000025840,84.3931367357022,-0.395681311730791,0.479554054503138,-0.825102630277525,0.409313326554918,0.638236642504161,Down
ENSAMXG00000003521,393.195582047499,-0.146260259623064,0.177315866143513,-0.824857147891582,0.409452697344827,0.638237704710338,Down
ENSAMXG00000017719,609.163360947447,0.196028563693546,0.237645014267166,0.824879765721346,0.409439855060562,0.638237704710338,Up
ENSAMXG00000019372,25.8971336343935,0.32590883257395,0.39510533667124,0.824865680933925,0.409447852300314,0.638237704710338,Up
ENSAMXG00000021027,11.2719431452316,-0.618474043143416,0.749998142764896,-0.824634099577085,0.409579355831072,0.638370574519598,Down
ENSAMXG00000004238,9.01169884840233,-0.752028172345235,0.912137259384746,-0.824468208712899,0.409673572439052,0.638452858645411,Down
ENSAMXG00000016896,144.43245241786,0.295918678768443,0.358974105643919,0.824345472600679,0.409743287888477,0.638496946337589,Up
ENSAMXG00000024538,85.8298531657156,-0.411484244673798,0.499301082738973,-0.82412047339564,0.409871108207338,0.638631559927184,Down
ENSAMXG00000020480,210.585341740114,0.200127200533462,0.242878685040346,0.823980089072935,0.409950871470558,0.638691274838342,Up
ENSAMXG00000000852,544.679079550086,0.221714384960025,0.269106683630036,0.823890294991094,0.410001895317793,0.638706207048023,Up
ENSAMXG00000012684,62.1442815352238,0.350859879999666,0.426069739334567,0.823479932059095,0.410235124603871,0.639004949521926,Up
ENSAMXG00000012789,688.241760128411,0.198608865549625,0.241339182444387,0.822944967070945,0.410539289682854,0.639414113973508,Up
ENSAMXG00000025918,50.4197827761812,-0.306836999214852,0.372898896910056,-0.822842335435659,0.410597658271992,0.639440406885543,Down
ENSAMXG00000020638,33.3957903874064,0.345217233957128,0.419768507048884,0.822399079874103,0.410849802869472,0.639768439242997,Up
ENSAMXG00000002566,12.6775091567892,-0.81100468325639,0.98670963756682,-0.821928409715638,0.411117642814198,0.640100218876332,Down
ENSAMXG00000011836,41.9336269422905,0.363191054686911,0.441976553797304,0.821742808677301,0.411223289584884,0.640100218876332,Up
ENSAMXG00000016934,629.116340360289,-0.190688243498671,0.232015080093342,-0.821878661602321,0.411145958572382,0.640100218876332,Down
ENSAMXG00000024914,21.1505052846244,0.506949939706967,0.616927958718426,0.821732801282144,0.411228986395474,0.640100218876332,Up
ENSAMXG00000016076,14.4853606597471,1.26157212587279,1.53560902664978,0.821545135499203,0.411335825710834,0.640201866270936,Up
ENSAMXG00000006371,187.161088291865,-0.343688495400412,0.418393856394675,-0.821447280230154,0.411391541867911,0.640223933240117,Down
ENSAMXG00000015952,1482.52526868462,0.276335491229718,0.336471348680974,0.821274953463352,0.411489670980433,0.640311993823464,Up
ENSAMXG00000005346,320.526275997412,-0.203369590907901,0.247723461568269,-0.820954097849369,0.411672414810252,0.640337766623313,Down
ENSAMXG00000016244,19.2436335008095,-0.609037526281117,0.741703236893666,-0.821133704137294,0.41157011382855,0.640337766623313,Down
ENSAMXG00000020683,2237.49073441377,-0.106752798861543,0.130031401381674,-0.820977069594118,0.411659329616094,0.640337766623313,Down
ENSAMXG00000025773,48.1645067011682,0.562108912852516,0.684650878564452,0.821015396973013,0.411637498075634,0.640337766623313,Up
ENSAMXG00000005601,78.3214573412224,-0.243885275247382,0.2973012876223,-0.820330369901461,0.412027797815685,0.640825877672366,Down
ENSAMXG00000003627,188.249116103897,0.208626684751926,0.254518766572152,0.819690773932709,0.412392410864469,0.640895823803482,Up
ENSAMXG00000005607,75.633839150933,0.328155126023505,0.400141038042436,0.820098652287456,0.412159870468832,0.640895823803482,Up
ENSAMXG00000013837,54.7973418189508,-0.306615820950883,0.373991138438149,-0.819847823751555,0.412302864111551,0.640895823803482,Down
ENSAMXG00000014568,177.113111135049,-0.35257462984557,0.430161048283253,-0.819634021380305,0.412424772902038,0.640895823803482,Down
ENSAMXG00000014774,52.0464183911842,0.343832584199774,0.419299974454884,0.820015752795544,0.412207126990671,0.640895823803482,Up
ENSAMXG00000017485,257.481494829714,-0.160018625223485,0.195233554891904,-0.819626653379759,0.412428974471242,0.640895823803482,Down
ENSAMXG00000018766,1226.08806202051,0.543053988168231,0.662588185742023,0.819595036334782,0.41244700423712,0.640895823803482,Up
ENSAMXG00000019189,212.216830183978,0.145914739530544,0.178015158750127,0.819675922854178,0.412400879257302,0.640895823803482,Up
ENSAMXG00000019439,28.012658445103,-0.403067604660777,0.49158613450175,-0.819932818221791,0.412254406725366,0.640895823803482,Down
ENSAMXG00000017473,75.3119840887008,0.262718167593064,0.320586314386514,0.819492772471625,0.412505323876739,0.64092183033389,Up
ENSAMXG00000014986,30.9158841558998,0.352664743675556,0.430526835258426,0.819146949257801,0.412702578190756,0.641099056405374,Up
ENSAMXG00000020035,572.863260870525,0.181614270858088,0.22170412564312,0.819174069635649,0.412687106962264,0.641099056405374,Up
ENSAMXG00000000632,383.762081576076,-0.270628933614573,0.33041215011865,-0.819064715136507,0.412749491986378,0.641107318349899,Down
