,CHOY.16.01,CHOY.16.04,CHOY.16.05,CHOY.16.08,CHOY.16.11,CHOY.16.12,CHOY.16.R.01,CHOY.16.R.03,CHOY.16.R.04,CHOY.16.R.05,CHOY.16.R.2
ENSAMXG00000010401,7.06769384087003,7.13967828323642,7.13775387705203,7.36232007956165,6.4804671841127,6.89830331624993,7.00893054167172,6.26714708158333,6.23407630958193,6.50390484304793,6.51542716811645
ENSAMXG00000010402,15.5038183699758,15.4698868091514,16.2475334551772,14.861178629692,15.5941370039245,15.9482064959396,15.5939238378379,16.1934851989666,16.2554324279908,15.9468930243749,15.8429107905018
ENSAMXG00000010403,7.22740400435193,6.98436565575177,7.26057956760007,7.30422403572726,6.87001834886002,6.85973281046734,7.29963954467606,7.0434983803123,7.36900562790749,7.29961785167455,6.78675885690194
ENSAMXG00000010405,9.31524889722624,9.39182092090125,9.46979525479379,11.6511635013891,11.0654080581343,9.07694284788949,9.84017902584018,11.0587876416184,10.699990383587,11.368048437424,10.2372186583517
ENSAMXG00000010406,6.32728481096665,6.78620377677351,6.75362597344673,6.91952041570271,6.60019889423317,6.45846428763171,5.57604768444611,5.99531546658839,6.07529869773238,5.99669499181422,5.57604768444611
ENSAMXG00000010407,6.77383130279872,6.58040767014921,5.57604768444611,6.95041867454101,6.88673906621197,6.09075572814256,7.03080544519886,7.0934133090334,6.96315418599606,6.58912913331897,6.89816724739198
ENSAMXG00000010408,7.96541114155593,7.85186177250047,7.85239846479033,8.05177930270181,8.67551559156737,8.20690017771018,8.27282013195438,9.48392269377074,8.85379336611006,8.81634807912409,8.47625607659904
ENSAMXG00000010409,7.9486215331806,8.01848332223382,8.08619845535316,8.21252130723524,7.97484958051497,8.28796205516453,6.33789234778794,7.0811414389679,6.67148065795633,6.48116100484854,6.69875421003768
ENSAMXG00000010413,7.91439681868829,7.34942878748138,6.90841997802912,8.07652307388413,7.17610864022307,7.17529643777964,7.03080544519886,7.20938174960434,6.83891452195777,6.91188830409387,6.86755642192516
ENSAMXG00000010415,10.3493256273124,10.3140161992621,10.3913944864554,10.6689893108331,10.2368712019653,10.0126124781768,10.0192296671105,10.5881269584655,10.197097970799,10.0005791537445,10.0754651752012
ENSAMXG00000010416,7.51773786866837,7.51937218927182,7.56814619065276,7.31164063916403,7.43828972759206,8.21128810988588,7.29963954467606,7.84919272176262,8.24937633157012,7.59955445325418,7.22207705240272
ENSAMXG00000010419,6.45131806944312,6.30836359422378,5.57604768444611,6.57305973296742,6.11898494342124,6.30019551084389,6.68822396578214,6.43087546052724,5.57604768444611,6.88245673557434,7.12821167256118
ENSAMXG00000010421,9.22524862521463,9.39407794645327,9.56495206091984,9.18272392103923,9.13129975420711,8.917215941209,8.90807497417913,9.56182176204043,9.12969229314725,9.5506486650709,9.14977523752735
ENSAMXG00000010424,6.34635519172556,6.44392048920443,5.57604768444611,6.69864419588821,6.02021844491708,6.37227897873165,6.62555938582592,6.58591373991505,6.49891302556858,6.6091778337293,6.51542716811645
ENSAMXG00000010426,6.55824254783585,6.51498695323415,6.79014461527868,6.63104374132458,6.4804671841127,6.60716305237672,6.40449894220562,7.0434983803123,5.57604768444611,8.89664002905995,6.68013447022021
ENSAMXG00000010429,7.82940391781826,7.51051541862631,7.73808307984372,8.15588901089407,7.73810508871846,7.38199348333932,7.59553040119542,8.08556246795009,8.25636961659902,7.80813713631755,7.6620586040764
ENSAMXG00000010436,6.4006859457016,6.41873033884571,6.59159572377608,6.67219592414054,6.02021844491708,6.53610831439353,6.31422274520445,6.08865199428771,6.39697876751564,5.99669499181422,5.57604768444611
ENSAMXG00000010437,7.18176955775665,6.89756733116888,7.41368705069736,7.85491667846212,6.96656498879471,7.19477255283174,7.89046022582013,7.85580620334742,7.72515262479436,7.70057369844736,7.89313171844016
ENSAMXG00000010438,10.0589535105551,10.7865874985554,10.2774286090483,10.9579144950773,12.0204741716701,9.61345075605564,8.99564138563743,11.0352604643701,10.9625234951485,10.5198631890968,9.91843523148894
ENSAMXG00000010439,8.94414672640541,8.56307858870759,8.34770633066279,9.00549200734079,8.46951484129709,7.98287685149323,8.87411884899855,8.55621033557071,8.47523364790352,8.67753771200528,8.76420680284787
ENSAMXG00000010440,7.38771701551476,7.69240157941122,7.36119497351042,7.34085927630527,7.80138177082687,7.26049650183351,7.0199224072096,8.14537152891933,7.57128376809728,7.54166901242241,7.55502374380717
ENSAMXG00000010441,8.17014635897089,8.23008904902276,8.09231696350158,8.18638454184778,8.68769005738576,8.19365136570693,8.27282013195438,8.45800745025357,8.68494801765351,5.57604768444611,8.23625499779852
ENSAMXG00000010444,7.49399484005112,7.75265610503054,7.84507825129444,7.82567056705362,7.57418266220323,7.91918208467539,7.98916151898629,7.70203411947767,7.88127799882266,7.73742028343096,7.54640591624452
ENSAMXG00000010446,7.59749273367968,7.52816713667053,6.90841997802912,7.33362054237254,7.08316680005916,7.43056781326355,7.60227093316322,7.42116762244005,7.00153352815092,7.55010162626895,7.25541953859474
ENSAMXG00000010448,10.6230558962782,11.228097394764,11.0730289593795,9.78662786067312,10.7424507084734,11.4375850775212,10.1473077778555,9.7745981028096,9.81719020279084,10.1273977282853,9.84125614607172
ENSAMXG00000010449,8.80810442480406,8.45341709146239,8.15203327003634,8.81973697714078,8.07286132530403,8.48817827861036,7.93812228280931,8.22291927962343,7.49920981864058,7.62358036124104,7.74616557387654
ENSAMXG00000010450,7.19717989471074,7.22135524361962,7.05722775658626,7.61198523539023,7.4071407011443,7.10441653832898,8.37089416346197,7.84919272176262,7.61715637320754,8.41337551098661,7.96407383605837
ENSAMXG00000010451,6.73922223140327,6.53736142410033,6.19637869522469,6.40771186694482,6.39909412387107,6.89830331624993,6.80229953596263,6.40604339015925,6.39697876751564,6.73834724929974,6.51542716811645
ENSAMXG00000010452,6.65321831320641,7.26559081025476,6.892334124667,6.92992011677413,6.64380405309226,7.09392149867296,6.81566781367851,6.54449577252177,6.46638669022548,6.43362754400067,6.46873844397947
ENSAMXG00000010453,7.39422805869641,6.60115201346978,7.09820764487077,6.33016121970737,6.36990097261961,7.77580439690016,7.74228115470408,6.66331952554345,7.35519484879751,6.82094912894765,7.53772903667478
ENSAMXG00000010454,6.28747219509723,6.76923708634681,6.63486502715686,6.63104374132458,6.45427870147941,6.37227897873165,6.59251622226278,6.52300400527673,5.57604768444611,6.43362754400067,6.1381004632802
ENSAMXG00000010455,9.16662760434055,9.45154289149878,9.08918862319256,8.71036427512808,9.11645939736294,9.41004058715648,9.387560109236,9.14752043882202,8.93763973061481,9.49227865625252,9.25808427904253
ENSAMXG00000010456,18.5102560180498,18.3733724224023,18.6997837279194,18.3336902352951,18.8592062767501,18.2629346534532,18.2955055098545,18.7404429632027,18.8985877748283,18.5719489335523,19.0605634840096
ENSAMXG00000010458,8.06584862985946,7.95050468168415,7.87411963102347,8.31921931857304,8.06654390221197,7.85229447273528,7.61564636569208,8.6880860949123,8.10143934338361,7.73742028343096,7.9827865640757
ENSAMXG00000010461,8.33547343375469,8.99303127217612,8.82735878539678,8.73597828318638,8.23320643804265,9.06032345179351,7.65495603905029,7.69459581056768,7.93538365176218,7.670324871792,7.53772903667478
ENSAMXG00000010462,7.25687143765156,6.92729491852367,6.87599603987189,7.72852465515016,6.9353526103072,6.97143823091763,7.40632155365263,7.70943007138914,7.40952643820948,7.61562169134867,7.59725745070728
ENSAMXG00000010463,7.05041605523822,7.51051541862631,7.24885976157249,7.17049835323807,7.62823593216061,7.62163731974641,7.13416998020696,6.76848515307765,6.94343936954376,6.72095202403024,6.78675885690194
ENSAMXG00000010464,8.02257504701066,7.41831806684144,7.3285807286614,7.85972882842042,6.98183743324385,7.36536528126134,8.16281336246961,7.6720213367678,7.3961676143155,7.86209723685098,7.6055388909027
ENSAMXG00000010465,8.85272785010851,8.34388784169636,8.67165524598347,8.15588901089407,8.17599285044705,8.14853764900192,8.40456393567163,8.09663444565414,7.97885659548024,8.23987261956274,8.34492940911658
ENSAMXG00000010466,8.77368529137282,8.81826731392023,8.55880394083574,8.12074629758699,8.44088462219642,8.89860103686125,8.48358433108494,8.55225365410664,8.6327338055779,8.84254151015759,8.85612970036852
ENSAMXG00000010468,7.20480935515472,6.78620377677351,7.05722775658626,6.16813564430281,7.49833818468266,7.32277307450077,6.85474100122939,7.15285775214615,6.74680200309392,7.06070127987099,7.27713786725882
ENSAMXG00000010469,7.91005639785448,7.65327111177642,7.59511385953623,7.92533101928574,6.98183743324385,7.68811332981162,8.13161929627065,7.92019068363586,8.14752753934574,8.50297065064225,8.21031057226845
ENSAMXG00000010470,6.34635519172556,6.46831873918237,5.57604768444611,6.57305973296742,6.76346824812571,6.53610831439353,6.00531222531263,6.6996882897658,6.49891302556858,6.75543365372965,6.09687163689493
ENSAMXG00000010471,9.64765122677083,9.38956032290407,10.0703140507435,9.0889810264534,9.55257579180599,9.80293130018161,9.57221643067383,10.3371985399313,10.3146825979639,9.94923274212857,9.8128951026917
ENSAMXG00000010472,7.49399484005112,7.50159584335004,7.44414059471497,7.14522724328559,7.59245565849248,7.8116596609988,7.60227093316322,8.17171272908416,7.70426190477726,7.27885043395507,7.5635834075195
ENSAMXG00000010473,6.69104701103653,6.95621022064129,6.52236705692108,6.90901716057208,6.64380405309226,6.53610831439353,6.73259928685065,6.6996882897658,6.23407630958193,6.48116100484854,6.69875421003768
ENSAMXG00000010475,7.18950022311239,6.97037986711533,6.92426302194278,6.84367029009601,7.21375605097266,6.77791396715471,6.95224117047214,7.0811414389679,7.07448222050128,7.07327989699419,7.03923480830114
ENSAMXG00000010476,7.43886614521347,7.10281927523749,7.33954983395281,8.17882424506315,7.2971845036293,6.9831554008493,7.84102713548166,8.10213675169091,8.10922997306446,7.71543771835876,7.34002521301531
ENSAMXG00000010478,7.51773786866837,7.57969048589486,7.26057956760007,7.55861177420605,7.2971845036293,7.66852758838929,7.1919645304519,7.15285775214615,7.09199670632923,7.35985419452015,7.53772903667478
ENSAMXG00000010481,6.60020303847298,6.67962360636927,6.19637869522469,6.94021874270075,6.45427870147941,6.87275007481268,6.55817723610011,5.57604768444611,6.3203834299061,6.23769412915797,5.57604768444611
ENSAMXG00000010482,11.469622758991,11.8310635734869,13.0890367972321,12.1336286085622,12.7246286526978,12.3707520453663,11.5027420654158,12.6432208797784,13.292818722171,12.5847015586993,12.329521873376
ENSAMXG00000010483,8.83948832397173,8.39516521477634,8.53686851255562,8.38275845145186,8.56972810609937,8.38397576735242,8.30496881711024,8.20266598051529,8.33762955455799,7.89473953524351,8.28671787058839
ENSAMXG00000010484,10.6884892866127,10.6064195602081,10.1915000575457,10.016046628054,10.5106158028831,10.8166999008292,11.1013215381285,10.2277935216935,11.0719990170409,11.3244681772306,11.0577975964437
ENSAMXG00000010485,11.0321232154102,11.0103371656449,10.3311519824676,10.7104325692791,10.7250615302979,11.0350617568003,11.4249330094849,11.1139979493042,11.3634719393625,11.7727415805898,11.5059057097816
ENSAMXG00000010487,5.57604768444611,6.21192302236405,6.06786409500194,6.49460115380827,6.39909412387107,6.39477047226481,5.57604768444611,5.57604768444611,6.74680200309392,5.57604768444611,7.09093621984347
ENSAMXG00000010488,7.66733963824749,7.17538883938797,7.48361751038216,6.98044875842823,7.33122954285841,7.77580439690016,7.32510397850377,6.04439533487308,6.23407630958193,7.22528925497252,7.46607383486032
ENSAMXG00000010489,9.11098911215176,8.78749284226526,8.85583222961095,8.72578858925213,8.66734023435419,8.58512287843845,9.45238588676891,8.89505983634207,9.0448800563123,9.49842858309504,8.99119876447685
ENSAMXG00000010490,9.03001896734865,8.67228073118924,9.10405288780209,8.83638055568554,9.08934993941407,9.08165574393713,8.46247496960583,9.19102735966714,8.97568656514201,8.70998563495828,8.47192838389442
ENSAMXG00000010491,6.60020303847298,6.55915555391651,6.87599603987189,6.30936624610685,5.57604768444611,6.51737724980645,6.59251622226278,6.76848515307765,6.90287731406613,6.86742246763376,6.71701230778047
ENSAMXG00000010494,5.57604768444611,6.41873033884571,6.11429112646709,6.57305973296742,6.23908764157315,6.73432262266164,6.33789234778794,6.35373889797422,6.39697876751564,6.62878308843264,6.30871153386529
ENSAMXG00000010495,9.17889556439808,8.98403518069536,8.58894633241226,8.65769163128174,8.52959797559713,8.92774408571016,9.92111507180474,9.00838978452617,9.40142660298435,9.93873942730121,9.59298814807937
ENSAMXG00000010497,7.96123341537867,7.93135116958741,7.48361751038216,8.09277140343446,7.57418266220323,8.10187982941278,8.1043007032069,7.86893500057987,7.60584168774606,7.78030607923293,7.90631383810402
ENSAMXG00000010498,8.51698485266675,7.40871033106345,7.94406461463828,6.80936218663138,7.52731610966557,7.76973222194189,8.2315478219097,7.11756446536163,7.28367529111376,8.01787150377133,7.90631383810402
ENSAMXG00000010499,6.87095952354578,6.36566588062916,6.47280357185925,6.42588613300427,6.62226715773995,6.51737724980645,6.67295394401339,6.43087546052724,6.67148065795633,6.6091778337293,6.41912803124458
ENSAMXG00000010500,6.97846765399541,6.78620377677351,6.52236705692108,6.69864419588821,6.36990097261961,6.60716305237672,6.00531222531263,6.08865199428771,5.57604768444611,5.57604768444611,6.21222670101511
ENSAMXG00000010501,8.1772993250448,8.40882662003747,8.46891331289454,8.14427519693117,8.36661405728455,8.59843888584986,7.84102713548166,8.58746689862998,8.52782140947553,8.10335200967235,8.0012422484146
ENSAMXG00000010502,5.57604768444611,6.39267429149786,6.33295042294407,5.57604768444611,6.23908764157315,6.65692782305988,6.68822396578214,5.57604768444611,6.56033790920405,6.54758893718865,6.76978521139633
ENSAMXG00000010503,7.96957589557812,7.80319304954908,7.50289793575707,7.66879211057311,7.53682922336499,7.49250584861255,7.62228207409581,6.3260809109263,5.57604768444611,7.54166901242241,7.52019445700689
ENSAMXG00000010504,9.40735947365482,9.29606911246883,8.81290372098043,8.81254347572458,8.42634523812735,8.57505202607729,8.80920228345873,8.3839987416881,8.52207533823044,9.00479724155861,9.07269919142193
ENSAMXG00000010505,6.55824254783585,6.78620377677351,6.01636386299353,6.74941786815003,6.96656498879471,6.81965527493956,6.50391744671537,6.6996882897658,6.8606798151182,6.68517508526789,6.58087628536823
ENSAMXG00000010506,8.72404027168497,8.26573015060714,8.25335116011309,8.45906473937211,8.92168735874434,8.79303287385959,8.24406025481312,8.19755550595614,8.05373202231064,7.69307741640395,8.0012422484146
ENSAMXG00000010508,7.97786682909081,7.77455352214223,7.54059397591779,7.90227096988203,7.64575867235779,7.98805066885548,7.48250943120909,7.72409699128584,7.73547366193932,7.29961785167455,7.49342617272971
ENSAMXG00000010509,8.96661419469942,9.55393838086358,10.027536415595,8.97152976977923,9.77597261813323,9.93833237926508,8.81748201741981,9.69536523080114,9.9953535218781,9.61051882552784,9.39077438893698
ENSAMXG00000010510,9.07390198364423,8.16674756555933,8.71514911012638,9.02424423349138,7.85435792901171,7.85229447273528,8.84203364368863,8.91662959644072,8.10922997306446,8.68118027351947,8.74650601753413
ENSAMXG00000010512,8.21251341375953,7.82427106798249,8.073878000248,9.11446009573799,8.22759141553611,7.47730734441149,9.18607541427959,8.42367084349213,8.6274038549484,8.6884371737415,8.99419157721935
ENSAMXG00000010514,6.43480994945292,6.99817329783616,6.26829399657777,6.67219592414054,6.62226715773995,6.93550021583941,6.54047800773869,6.64458317984325,6.6176413692319,6.56860961697723,6.30871153386529
ENSAMXG00000010515,9.74951801165203,10.1238320136007,10.2324190225494,10.0426895880122,10.2825266411372,10.7194607519599,10.4092940600675,9.19354564009297,8.64860313247762,9.14514504978384,10.7471396036979
ENSAMXG00000010517,7.34790558838654,7.62921023591566,7.3285807286614,6.83236319118137,7.28561842945156,8.18474701007905,7.69935272228324,7.0934133090334,7.49920981864058,7.65493101996504,7.34002521301531
ENSAMXG00000010518,7.28562489581933,6.66063115028171,6.93987210271477,6.820928384655,7.26214486271336,7.28758399562648,6.85474100122939,6.97776217120753,7.36900562790749,7.46312213051693,7.15240188807185
ENSAMXG00000010521,5.57604768444611,5.57604768444611,6.47280357185925,6.95041867454101,6.39909412387107,6.47858485256974,6.08322038031112,5.99531546658839,5.57604768444611,6.26939406564582,5.57604768444611
ENSAMXG00000010522,10.3181471155646,10.8010552380341,9.68206455986959,9.51191664328237,9.11943988736154,10.1987862628033,10.624638237247,8.86999891611154,9.50289148318728,9.98900361829567,9.89793894126738
ENSAMXG00000010525,6.80726162628645,7.31866966339312,7.01468307863095,6.67219592414054,6.83573848116388,7.03992318743018,6.76107864760827,6.75174102012813,7.12623206035737,6.95454887060206,6.76978521139633
ENSAMXG00000010526,7.19717989471074,6.60115201346978,7.12472375023749,8.20510444494196,7.41761123233332,6.85973281046734,7.6741700297468,7.6720213367678,7.48678619640953,7.23619715363587,7.46607383486032
ENSAMXG00000010527,7.70851542873964,7.45601970343772,7.55902845390565,7.87406140735139,7.42799368732743,7.70740751135591,7.46013947427654,7.60981758180635,7.68302977247169,7.57506821999365,7.27713786725882
ENSAMXG00000010528,7.84775529718735,7.49261245647026,7.31751119970429,8.73851421694293,7.68010527247404,7.13533200905484,8.18466617240815,8.83479783609693,8.57849886930181,8.57150340299143,8.75361305845939
ENSAMXG00000010529,7.63020218189748,8.46651988811388,8.39257114824755,7.77543856376568,8.29350271548191,7.94609070865205,7.46764077028861,7.76005851530037,7.40952643820948,7.78731926257801,7.90631383810402
ENSAMXG00000010531,9.20140213553153,7.57969048589486,8.22040438367204,8.52256124213137,7.87642853115435,7.78184860158154,9.71684793447496,9.25027006990189,9.42595684136599,9.75265521064679,9.58313279251344
ENSAMXG00000010532,7.90570180310346,7.83122290986197,7.77730330346862,7.41097594479389,8.00169069062358,7.84656539392189,7.73015953514264,7.58569098530845,8.27713849666249,7.80813713631755,7.81116583784917
ENSAMXG00000010534,7.47588789421413,7.37942849732695,6.73484010410189,7.72320645094054,7.4071407011443,7.38199348333932,7.69935272228324,7.17579871724483,7.62837205785785,7.60761328627023,7.84593680424126
ENSAMXG00000010535,10.958774695587,10.6568975762981,11.3585750980461,10.9546854306856,11.0492009639897,10.8341368537703,10.9505947219251,11.7592378268739,11.2704628096288,10.8181639341768,10.8870669902341
ENSAMXG00000010537,7.27850128019035,6.92729491852367,6.85939567162242,6.820928384655,6.9353526103072,7.10441653832898,6.89237708269873,6.64458317984325,6.69726149350552,7.32003206173693,7.10349796645263
ENSAMXG00000010540,6.34635519172556,6.97037986711533,6.56913598830805,6.83236319118137,6.70553271354075,6.64064262624359,6.48500871263829,6.95031225715449,6.23407630958193,6.77222484755515,6.1381004632802
ENSAMXG00000010542,8.41875511417185,8.20405205173119,7.75391248483579,7.92533101928574,7.9950304766725,8.03374133879781,8.32076621024807,7.81562007580194,7.92651705383723,7.83539246963202,8.36380038662227
ENSAMXG00000010543,7.57521202885715,7.47445008632925,7.40336667838812,7.68535745373938,7.5177307306866,6.99474721316771,8.03349636824696,8.09663444565414,8.06180081881409,7.57506821999365,7.80410033702809
ENSAMXG00000010544,8.86584441441119,7.66906569550307,8.74595662940522,7.75479536326956,7.93355358746601,8.17578428001751,8.0237694382416,7.76713365302551,7.68302977247169,8.02958598501876,8.33060512762938
ENSAMXG00000010547,9.65517250694181,9.18038321153069,9.15916073033342,9.46560281139545,9.52371483518987,9.03137245752019,8.5383604746386,8.54828573311636,7.93538365176218,8.05271435691826,8.44125154052277
ENSAMXG00000010548,7.06769384087003,6.46831873918237,6.892334124667,6.51089526052379,6.88673906621197,7.4619217242747,7.47509722290828,6.96412481900953,7.25382932411158,7.96996710734431,7.34002521301531
ENSAMXG00000010550,8.400675995291,8.26573015060714,7.62152382188885,7.47083924121618,7.93355358746601,8.38010555526911,8.12710412462365,7.42116762244005,7.66144375641801,7.76616628166149,8.29166381232634
ENSAMXG00000010551,8.30005102326915,7.91842798661673,7.77730330346862,8.33284091846296,7.85435792901171,7.73894172950658,8.93871166155552,8.78868802631503,8.82624752766862,8.92139911233119,8.89834129551818
ENSAMXG00000010552,8.64230215887138,8.21452629182886,8.37777720326028,7.85008699020786,8.44569746096407,8.32878202654138,8.63561258234102,8.17692051939067,8.38291185156921,8.5910364772457,8.92684359386147
ENSAMXG00000010553,11.0015643752036,11.6131459467129,11.7939453444485,11.0205066909272,11.5849250128237,11.2070960037032,11.167425489766,10.9460459580526,11.0505627802708,10.6253781314981,11.3060753008132
ENSAMXG00000010554,6.99690302687828,6.92729491852367,6.47280357185925,7.60031589413312,6.95107268466132,6.68865694309254,6.82886040888296,7.31488196309955,7.23862023491516,7.35002050631483,7.31942553475562
ENSAMXG00000010555,6.62710211393929,6.86696868220921,6.90841997802912,6.60252807595627,7.11050356625947,6.87275007481268,6.3607854258607,6.86342004688648,6.6176413692319,6.32851142620874,6.27813373174553
ENSAMXG00000010556,6.61375427380549,6.95621022064129,6.06786409500194,6.28791108055321,6.64380405309226,6.30019551084389,6.00531222531263,6.04439533487308,5.57604768444611,6.13105618398725,6.53781139909482
ENSAMXG00000010558,13.2857209760263,13.2044416844345,13.7665635596738,12.8664780178048,13.8759347128974,13.3522339711016,13.1389897854895,13.4043686664716,13.5813124090661,12.9304241883249,13.2909208061257
ENSAMXG00000010559,7.49399484005112,7.51051541862631,7.31751119970429,7.37642008976732,7.20134138633,7.0288019780562,6.80229953596263,7.05618769533428,6.94343936954376,6.62878308843264,6.71701230778047
ENSAMXG00000010560,6.12393233473015,7.0385802190814,6.82536435156621,6.55794112759406,6.68540919610485,6.65692782305988,6.54047800773869,5.57604768444611,5.57604768444611,5.57604768444611,6.00206217357635
ENSAMXG00000010562,7.98610689093226,7.43731222788533,7.49329478712431,7.82567056705362,7.53682922336499,7.95670442393789,7.61564636569208,7.55279482919024,7.54771258725359,7.61562169134867,8.03741179253695
ENSAMXG00000010564,7.88371269136387,7.52816713667053,7.88840547382742,8.39252947039426,7.77012512043391,7.42260385261839,8.239902105771,8.47066811231067,8.30435159971383,8.22479818364643,8.22074733537868
ENSAMXG00000010565,9.75768897385111,9.08839662463103,8.77610424534678,9.87487211053363,8.83705787763071,9.0886958994528,9.19242660861759,5.57604768444611,5.57604768444611,5.57604768444611,9.65638585334839
ENSAMXG00000010566,7.8748142516848,7.8586705111515,7.85967845164227,7.87880475462473,7.49833818468266,7.49250584861255,7.58194162842315,7.64129529146927,8.10922997306446,7.73742028343096,7.70860854246971
ENSAMXG00000010569,10.7036400872696,12.0985064926421,11.4235423785302,11.1252163586062,11.4104667923127,11.5786895792607,10.165625402013,9.37076024138345,8.91605229908247,9.24871910521858,10.3643540791737
ENSAMXG00000010572,8.25023133397752,7.43731222788533,7.53127506020798,8.05177930270181,7.57418266220323,7.88057433371186,7.80126062069679,7.96955080107126,7.42274197290565,7.50736408811947,7.57208577407455
ENSAMXG00000010575,10.1271380115622,10.3199421927175,11.0556725341781,11.0908246569862,11.0217774313196,10.4948758658082,10.2698901754316,10.7319927621552,10.5413121612252,10.3994616014544,10.5594367249785
ENSAMXG00000010576,9.10364872167426,9.53158128009585,8.93796409525078,8.98436115951279,9.2310615468651,9.24797970643861,9.58028867496685,8.87944890759404,8.67981315169319,9.36786299064156,9.16310970417706
ENSAMXG00000010577,10.497912664756,10.5839511720375,10.8547788272703,11.9983203717971,11.2829685516029,10.1660796659096,10.6569598642975,11.5014836185689,10.9739564721043,10.9220986230094,10.6860259806873
ENSAMXG00000010578,8.64230215887138,8.59911642252976,8.27488464993116,9.44109873385433,8.55647908695788,8.27965092145623,9.34644545169952,9.78960090887246,9.48841433038629,9.44422930270062,9.3748472819064
ENSAMXG00000010579,8.25697915707588,7.75265610503054,7.87411963102347,8.25261199286325,8.02800702081117,7.47730734441149,8.72361406211021,8.52423843543352,8.38926147487149,8.2792804594479,8.00733831281519
ENSAMXG00000010581,12.6729378281886,12.800855653071,13.4406573020987,12.0599459150591,13.033861994419,13.0746192687372,12.955501947452,13.3430188035487,13.4543124214407,13.1139373156514,13.4035689434191
ENSAMXG00000010582,8.44249998358755,8.74538609834984,8.59744046184142,8.78094051554022,9.33967978662638,9.10498852457998,8.40825502206321,9.1960594738767,8.81694480763449,8.67022411457271,8.50194349834413
ENSAMXG00000010583,10.2610843254505,9.57595158170655,10.0808123972615,9.5821951669843,10.1598034045068,9.73160946937105,10.08186055577,10.5689689697429,10.4127181977198,10.1128106440348,9.65826386867126
ENSAMXG00000010587,9.1577995657552,8.63038915246785,8.31696661461153,9.72716240793694,8.88352670745745,8.66634374909797,9.94002944069912,10.0189944928597,9.92628924883178,9.77812067380959,9.89793894126738
ENSAMXG00000010588,6.38302278923482,6.53736142410033,6.71567947155096,6.40771186694482,6.11898494342124,6.09075572814256,7.12424877744895,6.66331952554345,6.18600525478088,6.58912913331897,6.76978521139633
ENSAMXG00000010589,6.73922223140327,6.9418506919034,7.0001281463372,6.35034947767145,6.68540919610485,7.18507527506501,6.7469437814111,6.29726549854166,6.56033790920405,6.20428062571559,6.60162954573153
ENSAMXG00000010591,7.01503161566345,5.57604768444611,6.63486502715686,6.40771186694482,6.60019889423317,6.51737724980645,6.20998867299395,6.35373889797422,6.39697876751564,5.57604768444611,6.27813373174553
ENSAMXG00000010592,8.56631466031863,8.53852659121183,8.42169360045608,8.8458037951062,8.61300637116836,8.7098539014045,8.6071399780107,8.55225365410664,8.26332749141119,8.51940141237668,8.36847817168064
ENSAMXG00000010593,6.51411214819786,6.36566588062916,6.33295042294407,6.24276198752528,6.27428557865619,6.30019551084389,6.33789234778794,5.57604768444611,5.57604768444611,5.57604768444611,5.57604768444611
ENSAMXG00000010594,10.6744083724368,10.249652447524,10.393800591436,9.80830673824488,10.0935226810199,10.0596852217312,10.290651261888,9.88734978502451,9.72400782115805,10.0557115556404,9.8128951026917
ENSAMXG00000010595,9.30250577584212,10.6247195727084,10.4410967308617,9.70934334457955,10.3216416007558,10.7462362121102,10.0333854775207,9.50430477693224,9.95809440919668,10.7418797494978,9.87068677703588
ENSAMXG00000010598,6.45131806944312,6.09662171644983,5.57604768444611,6.74941786815003,5.8907414925799,6.43781546217253,6.52239891977708,5.57604768444611,5.57604768444611,6.23769412915797,6.73492628724847
ENSAMXG00000010600,7.93588972763179,8.43130083137162,8.34770633066279,7.99221792673638,8.44088462219642,8.38783519498076,8.32859758825742,8.20266598051529,8.43291275356813,8.15748730476749,8.07263788189281
ENSAMXG00000010601,5.57604768444611,6.64123733411985,6.26829399657777,6.44363775469124,6.27428557865619,6.73432262266164,5.57604768444611,6.08865199428771,6.79392689089389,5.57604768444611,5.57604768444611
ENSAMXG00000010605,7.4325871754355,7.66906569550307,8.13439188127716,7.54031092775052,8.47892876913204,7.6619325296997,7.17301890836634,7.77417080293065,7.26884581987128,6.99557440290489,6.9710083131988
ENSAMXG00000010606,7.98610689093226,7.89880546635912,7.61278089374563,8.69476884095743,7.9950304766725,8.06336435847467,7.90119999105286,8.16648500588113,8.29759855993831,8.02958598501876,7.84593680424126
ENSAMXG00000010608,8.7360203251418,7.82427106798249,8.18093788595498,8.71809758128165,8.41656703175198,8.25016003437572,9.36528083387608,8.81193133586456,8.96731959046024,8.86506877569497,9.13360710337344
ENSAMXG00000010609,7.84319126440843,7.68466958208013,7.53127506020798,8.28456481723656,7.47864124323194,7.16543440871569,7.65495603905029,7.85580620334742,7.35519484879751,7.74466624805578,7.27713786725882
ENSAMXG00000010610,9.34971673939291,8.42683500751457,8.53243976793964,10.4691688663488,8.64252443100189,8.48817827861036,11.3198068562612,10.7516630057746,11.3862049421213,11.1864826621917,11.2506933508847
ENSAMXG00000010611,8.73363246220789,8.53852659121183,8.75733775594697,8.54891298951617,8.30949878048438,8.68515623777766,8.32076621024807,8.47486285851001,8.17740918523098,8.3223060246702,8.51880907631855
ENSAMXG00000010612,8.57704422944296,9.21404045605889,8.54128325027237,8.31235776117788,8.02147594459777,8.35270675577461,9.04803672765835,8.41057251132471,8.23528200715648,8.87778202637275,9.00313229440058
