"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSAMXG00000012267",5104.67815827974,0.773899091268071,0.59169208366356,1.3079422771323,0.190892888486423,0.411485205241535
"ENSAMXG00000007070",119.126395239505,0.420560225192423,0.321604708514621,1.30769299720406,0.190977459505004,0.411613825551991
"ENSAMXG00000004906",14779.9628541888,0.278456071979645,0.212978600034434,1.30743685954657,0.191064385806714,0.411704585009024
"ENSAMXG00000015872",9.14829081523806,1.7128632718869,1.31010729606272,1.30742213025956,0.191069385419821,0.411704585009024
"ENSAMXG00000014066",26.5885256964607,0.564225257132324,0.431637551513533,1.3071737043125,0.191153724009662,0.41178151521983
"ENSAMXG00000000777",298.257740656556,-0.404224823735661,0.309236565702546,-1.30717020096674,0.191154913562935,0.41178151521983
"ENSAMXG00000019096",700.509867743452,-0.264995827033267,0.202749274446283,-1.30701245544272,0.191208481350281,0.411798307451258
"ENSAMXG00000014313",396.545893816458,-0.367377180317649,0.281084189126432,-1.30700051632005,0.191212536129736,0.411798307451258
"ENSAMXG00000010800",197.560381394236,0.421748451204249,0.322724684123653,1.30683666900005,0.191268188549733,0.411864498246291
"ENSAMXG00000007140",7.26449838540279,-1.79395992275555,1.37317792462414,-1.30642933489233,0.191406595395214,0.412108846592092
"ENSAMXG00000002104",4266.44057698458,0.31423749512843,0.240607909772223,1.30601481649506,0.191547519002989,0.412358549309769
"ENSAMXG00000011401",232.753069733944,-0.393097773953986,0.301071432007495,-1.30566281673712,0.191667248095883,0.412505429077746
"ENSAMXG00000008233",6.19565791432992,-1.75624973901232,1.34513348630544,-1.30563230853471,0.191677627738502,0.412505429077746
"ENSAMXG00000028083",74.6574690582686,0.612774506874429,0.469366437088963,1.30553541636869,0.191710595583957,0.412505429077746
"ENSAMXG00000000101",39.8701110022251,-0.411817229943087,0.31544287418557,-1.30552078884756,0.191715573003524,0.412505429077746
"ENSAMXG00000012942",21.4423701130949,-1.14895402320122,0.880328361417576,-1.30514257356321,0.191844304243677,0.412706211588847
"ENSAMXG00000009157",140.732787365745,-1.58992661973415,1.21824129648944,-1.30509992093994,0.191858825691131,0.412706211588847
"ENSAMXG00000003589",7.71357718733965,-1.72277398494981,1.32027252658581,-1.30486240549506,0.191939704624214,0.412826464246406
"ENSAMXG00000004964",18.8305681912142,-1.0486929737622,0.803788888031725,-1.30468707564518,0.191999424156612,0.412901181613927
"ENSAMXG00000002220",4.67187603636854,-2.36964053321151,1.81638770831408,-1.30458961066794,0.192032627851118,0.412918863763643
"ENSAMXG00000011064",12400.3931059268,0.247983393799755,0.1901557670602,1.30410661550563,0.192197233612804,0.413150834790753
"ENSAMXG00000019336",637.218274861566,0.325065681249204,0.249268640412077,1.30407772398415,0.192207083191001,0.413150834790753
"ENSAMXG00000016721",188.75308151627,-0.409558056645652,0.314065487271763,-1.30405305022025,0.192215495162496,0.413150834790753
"ENSAMXG00000002998",114.798683470311,0.304813908815599,0.233767051886051,1.30392160210918,0.192260314036956,0.413193437877629
"ENSAMXG00000025769",111.818844631499,-0.356583197756293,0.273499975417122,-1.3037778055097,0.192309352081704,0.413197940797579
"ENSAMXG00000015406",134.058921387734,-0.457141687859746,0.350646260059238,-1.30371185987415,0.192331844179802,0.413197940797579
"ENSAMXG00000016495",66.3928550271201,-1.87269663453094,1.43647511996019,-1.3036749530217,0.192344432855248,0.413197940797579
"ENSAMXG00000002001",73.6882107309175,0.703430373125772,0.539596774091913,1.30362227296406,0.192362402712649,0.413197940797579
"ENSAMXG00000015728",27.2642124183834,-0.557968784169239,0.428141597724789,-1.30323422702763,0.192494808291079,0.413428623472356
"ENSAMXG00000015085",496.648371295018,0.411917086015841,0.316115222933422,1.30305994818413,0.192554295960091,0.413502657908841
"ENSAMXG00000006851",43.6667382462896,-0.671988291248145,0.515819531415592,-1.30275852371075,0.192657214921218,0.413669927959575
"ENSAMXG00000007589",13.8663788861973,1.56252318497987,1.19967287738112,1.30245770696329,0.192759966679535,0.413827830648534
"ENSAMXG00000006283",15.1472803840919,-0.992357625119954,0.761947311203924,-1.30239664938507,0.192780827393896,0.413827830648534
"ENSAMXG00000002360",4.41618407114753,-2.8129745916287,2.16018085414928,-1.30219402057264,0.192850068719409,0.41392270950047
"ENSAMXG00000016048",60.8842472412728,-0.40926711803356,0.314358390608939,-1.30191249942709,0.192946299076089,0.4140464615107
"ENSAMXG00000020511",52.1184813973068,0.40183952482606,0.308675839340757,1.30181722574813,0.192978873784396,0.4140464615107
"ENSAMXG00000014214",106.708296463696,-0.433399703257294,0.332922003490617,-1.30180552415638,0.192982874915508,0.4140464615107
"ENSAMXG00000004236",88.0231304909283,-0.489668208719226,0.376172934926935,-1.30171036577721,0.193015414730838,0.414062529537447
"ENSAMXG00000018634",18.4557820195685,-1.07416526092531,0.825526801806042,-1.30118762779756,0.193194239119119,0.414364846835113
"ENSAMXG00000009857",67.9039277636732,0.500752822421393,0.384864816730513,1.30111353559249,0.193219595300999,0.414364846835113
"ENSAMXG00000017968",63.4011369860862,-0.478339829362517,0.367685577242489,-1.30094803541084,0.193276242377971,0.414364846835113
"ENSAMXG00000008888",402.338088575001,-0.332999515631031,0.255969365339405,-1.30093503646222,0.193280692149202,0.414364846835113
"ENSAMXG00000002112",27.8785049677795,0.556685250030622,0.427912597748417,1.30093213651521,0.193281684862891,0.414364846835113
"ENSAMXG00000006818",802.730562537288,0.301133117524377,0.231526611060555,1.30064149492352,0.193381196674246,0.414524419637999
"ENSAMXG00000002287",21.3397537400568,-0.623480130869631,0.479428601821514,-1.30046502962238,0.193441634400525,0.414589835465736
"ENSAMXG00000019194",152.728350388365,-0.543151437991333,0.41767837734351,-1.30040592823083,0.19346187917885,0.414589835465736
"ENSAMXG00000011658",123.829223817703,0.290966002681075,0.223779200577194,1.30023702797483,0.193519743386287,0.414660077577384
"ENSAMXG00000006411",34.3194523944128,0.663901353622181,0.51074344052878,1.29987250141643,0.193644671298284,0.414873982098423
"ENSAMXG00000016665",405.751100208012,0.22977298730935,0.176819239428899,1.29947955918985,0.193779403936197,0.41510883458546
"ENSAMXG00000000012",4861.24027223761,0.38276549434528,0.294603077590739,1.29925830196865,0.19385529923639,0.415217602835077
"ENSAMXG00000020522",87.9858789589885,0.525670359312536,0.404769544073471,1.29869049440419,0.194050167542934,0.41558113751194
"ENSAMXG00000004157",279.114678574117,-0.218099356456694,0.167955992423687,-1.29855061024863,0.194098197052193,0.415630146272276
"ENSAMXG00000016746",226.957329592177,-0.297844137128644,0.229393891817323,-1.29839611146155,0.19415125466511,0.415689907818601
"ENSAMXG00000008343",65.0929370235351,0.801390593395188,0.61741332237455,1.29798072758305,0.194293957610841,0.415935285921928
"ENSAMXG00000004968",157.030228060292,0.434952655154689,0.335125922818346,1.29787827660964,0.194329165934684,0.415935285921928
"ENSAMXG00000009384",281.674700895107,-0.345101921627542,0.265904250151845,-1.29784281909925,0.194341352361005,0.415935285921928
"ENSAMXG00000012698",13799.1634475592,-0.363647013595209,0.280352002321032,-1.29710867261364,0.19459379791243,0.416421657909705
"ENSAMXG00000015430",93.4994515883489,-0.444781082740635,0.342966690159788,-1.2968637931964,0.194678056283127,0.41654803783868
"ENSAMXG00000003406",17.5685487090502,-0.807110145186459,0.62252913415795,-1.29650180353114,0.19480265909505,0.416760697926751
"ENSAMXG00000011973",22.5454222913135,-1.29525735465376,0.999118920202508,-1.29639958613858,0.194837854597054,0.416782049778012
"ENSAMXG00000015676",192.820697144835,-0.317024997853445,0.244594953953879,-1.29612239634847,0.194933320085558,0.416891341367373
"ENSAMXG00000006433",37.5971684745662,-1.02168318513748,0.788303904536674,-1.29605242249558,0.194957424837645,0.416891341367373
"ENSAMXG00000018599",267.813720041596,0.368309128541348,0.284182221901814,1.29603156058298,0.194964611819819,0.416891341367373
"ENSAMXG00000027708",20.4948844177527,-0.964352911455527,0.744165802254212,-1.29588447700006,0.195015288004561,0.41694576321658
"ENSAMXG00000018765",5.58788530382251,-2.33632187764029,1.80338347618697,-1.29552139547166,0.195140425488796,0.417159349832426
"ENSAMXG00000009418",275.636152936067,0.321779818639487,0.248466006110925,1.29506576644465,0.195297543135051,0.417441237615319
"ENSAMXG00000017555",54.1259074495431,-0.499094355406483,0.385437417779612,-1.2948777995702,0.195362388046199,0.417525848463359
"ENSAMXG00000003707",14.3007072204043,-1.67302073755982,1.29211453867833,-1.29479290533416,0.195391680078749,0.417534464126909
"ENSAMXG00000014673",9.21150696127341,-1.72105638026382,1.3294836446464,-1.29452993814118,0.195482435102857,0.417674401475584
"ENSAMXG00000002609",28.4280637559063,-0.636365328900185,0.491741966559008,-1.2941041688046,0.19562944178922,0.417934476325968
"ENSAMXG00000019916",153.621452859272,-0.364634723187173,0.281930026393744,-1.293351857024,0.195889392858295,0.418427947476698
"ENSAMXG00000008299",2109.50974493074,-0.398945371961349,0.308473445429528,-1.29328918865559,0.195911058474328,0.418427947476698
"ENSAMXG00000004657",242.549193781082,0.214148019580474,0.165599848226756,1.29316555464013,0.195953806193599,0.418465176043152
"ENSAMXG00000019824",330.656456113592,0.276459252465841,0.213829887647556,1.29289340936995,0.196047927273177,0.418612090156097
"ENSAMXG00000007888",15.443852707542,1.17765178876405,0.910955869207141,1.29276491712933,0.196092377654622,0.418652920466707
"ENSAMXG00000002364",50.4322532864636,-0.45088747899607,0.34887272366381,-1.2924125287323,0.196214320178193,0.418859162885878
"ENSAMXG00000000535",305.096934304218,-0.490066018261964,0.379396909981546,-1.29169744235872,0.196461943556594,0.419333608606268
"ENSAMXG00000005016",67.6638033526373,0.439446431311631,0.340248683702295,1.2915448387043,0.196514817472223,0.419392307036588
"ENSAMXG00000024291",6.88591066969562,-2.06469685497797,1.59883339641913,-1.29137711258861,0.196572943021144,0.419462196642975
"ENSAMXG00000007193",2109.81919623928,-0.174426720466697,0.135087563561421,-1.29121227645348,0.196630079313864,0.419510223149132
"ENSAMXG00000006217",77.072483131555,-0.452847555859197,0.350727671775144,-1.29116574568295,0.196646210234102,0.419510223149132
"ENSAMXG00000006007",167.95552470014,0.435746667154887,0.337535652190622,1.29096486349478,0.196715861609397,0.419560780670429
"ENSAMXG00000000890",81.1147843737418,-0.499429834920382,0.386881739205072,-1.29091085029385,0.19673459255218,0.419560780670429
"ENSAMXG00000012922",55.0335430825901,0.682806504796471,0.528947443190496,1.29087778679471,0.196746059106812,0.419560780670429
"ENSAMXG00000016937",663.677045661955,0.232253153873002,0.179948462188821,1.29066484396681,0.19681992026354,0.41966414628948
"ENSAMXG00000016809",143.657653978344,-0.405164497747264,0.313997571074084,-1.29034277673336,0.196931670788516,0.419848263441684
"ENSAMXG00000006083",142.005490300187,0.320293651053739,0.248321897400725,1.28983248922616,0.197108824877071,0.420105224512416
"ENSAMXG00000008612",119.986266956904,-0.504383069685661,0.39109681572458,-1.28966294126225,0.197167711851759,0.420105224512416
"ENSAMXG00000025532",12.9086531097277,-0.936167354849229,0.72591583374947,-1.28963622409746,0.19717699236507,0.420105224512416
"ENSAMXG00000019680",295.325549303889,0.261172944465507,0.202517270976396,1.28963294442155,0.197178131620111,0.420105224512416
"ENSAMXG00000014119",251.665652711869,0.287406367982492,0.222871692924728,1.28955976513159,0.197203553029934,0.420105224512416
"ENSAMXG00000005045",9.58491565623131,-1.07773211690489,0.83573859708612,-1.28955647215828,0.19720469701687,0.420105224512416
"ENSAMXG00000008241",652.41292762787,-0.203680573780683,0.157983018056556,-1.28925612566642,0.197309058547718,0.420273379991654
"ENSAMXG00000016729",10.9889099319248,-1.29556398767841,1.00506329213864,-1.28903721567786,0.197385148765597,0.420381281271298
"ENSAMXG00000000688",48.8060872711938,1.00387986280314,0.779077151571292,1.28854999890376,0.197554575962571,0.420687913693036
"ENSAMXG00000017606",5.90288002000438,-2.29398047648406,1.78112038241423,-1.28794240924618,0.197766011309858,0.421068075864072
"ENSAMXG00000008793",25.7832697938775,-1.17912651397831,0.915589080332425,-1.28783374475174,0.197803842954072,0.421068075864072
"ENSAMXG00000000749",19.9889346035398,-1.4653509644755,1.13785613526039,-1.28781743057541,0.197809523206759,0.421068075864072
"ENSAMXG00000011554",26.8051597980575,-0.840001183531444,0.652367766139716,-1.28761908103158,0.197878593887745,0.421112519895223
"ENSAMXG00000011761",1274.2125599571,-0.259634670831918,0.201640589323258,-1.28761114864472,0.19788135652648,0.421112519895223
"ENSAMXG00000008441",45.5689175442272,0.566978321799732,0.440367177409475,1.28751267325386,0.197915655227704,0.421131290584285
"ENSAMXG00000008402",94.0751650215943,-0.423800906126589,0.329253064773379,-1.28715857639256,0.198039022102838,0.421317754682814
"ENSAMXG00000014357",10.3372604482508,-1.24863932020398,0.970107162390597,-1.28711483494979,0.198054265465876,0.421317754682814
"ENSAMXG00000006323",2396.42892419732,0.213106341254371,0.165598956191158,1.28688215285834,0.198135366782431,0.421396123132684
"ENSAMXG00000018405",9.68666019400843,-1.18433848049807,0.920329990947245,-1.2868628558753,0.198142093834304,0.421396123132684
"ENSAMXG00000005578",264.723166431836,0.318622926968147,0.247614196569469,1.28677164468943,0.198173892898817,0.421409529875794
"ENSAMXG00000005117",3.44044887806558,-2.40760662205641,1.87185086135049,-1.28621711898532,0.1983672981858,0.4217665386819
"ENSAMXG00000010931",76.0888131452649,-0.515025268925358,0.40047420651654,-1.28603855265791,0.198429607215698,0.421844755970197
"ENSAMXG00000008524",53.162236598551,0.434496063116765,0.337949367688296,1.28568390610962,0.198553400208173,0.422053646095793
"ENSAMXG00000002041",55.3371682574859,0.44313607540831,0.344715500016265,1.28551247445328,0.198613260416137,0.42212660169967
"ENSAMXG00000010341",422.689335928078,-0.46697002701461,0.363376556383726,-1.28508572942028,0.198762327805911,0.422353833930696
"ENSAMXG00000011544",397.308777372541,0.313550506633236,0.244004204437433,1.28502091739012,0.19878497461272,0.422353833930696
"ENSAMXG00000003826",109.696352966131,0.555606117198206,0.432382680079342,1.28498698675038,0.198796831507097,0.422353833930696
"ENSAMXG00000011114",10.9051723684187,-1.96060394879874,1.5260261502587,-1.28477742564658,0.198870073056034,0.422455139126486
"ENSAMXG00000011147",11.4590932836672,-1.46478321251817,1.14025089209191,-1.28461483580239,0.198926911749129,0.422521578553246
"ENSAMXG00000001851",284.275047254702,0.370838409056678,0.28874768509443,1.28429915874616,0.199037301078858,0.422701728065328
"ENSAMXG00000010307",39.8050069766451,-0.596952291710202,0.464838222125825,-1.28421515980374,0.199066682267592,0.4227024623648
"ENSAMXG00000015908",263.358773194501,-0.375034709802973,0.292048545771772,-1.28415195087481,0.199088793605782,0.4227024623648
"ENSAMXG00000025088",7.38310574736783,-1.25806946106486,0.979998645411907,-1.28374612246129,0.199230800631163,0.422918911827103
"ENSAMXG00000010552",258.967455197071,0.310619791088428,0.241986247672534,1.28362580136691,0.199272917476148,0.422918911827103
"ENSAMXG00000006901",37.1737871100551,-0.486868988345617,0.379298990377288,-1.28360212048371,0.199281207429596,0.422918911827103
"ENSAMXG00000020884",13.9159543436205,-1.76584032550001,1.37572770677876,-1.28356819216406,0.199293085136506,0.422918911827103
"ENSAMXG00000007436",1982.65420174016,-0.250970933803746,0.19567769566123,-1.28257302374535,0.199641706205238,0.42360433400082
"ENSAMXG00000017104",31.6332059227136,-1.12965589789504,0.880988019941175,-1.28226022638818,0.199751375344638,0.423782631635416
"ENSAMXG00000004153",123.739358376964,0.308493983282126,0.240611174946383,1.28212658182177,0.199798245563031,0.423827669521475
"ENSAMXG00000005885",48.6285621355819,-0.52473153526124,0.409293197016587,-1.28204313945627,0.199827513540891,0.423835361390656
"ENSAMXG00000017155",339.881537844873,0.590577718530697,0.460869980333366,1.28144106522952,0.200038787988224,0.424213158292271
"ENSAMXG00000010221",243.542571361088,0.197776188169991,0.15434512365705,1.281389288394,0.200056964661398,0.424213158292271
"ENSAMXG00000001083",92.9644707981855,0.334596650142175,0.261181713306198,1.28108758422114,0.200162904318743,0.42438335627046
"ENSAMXG00000014530",13.0646868585584,-0.89168964479232,0.696083924824738,-1.28100881659756,0.200190569328965,0.424387574764456
"ENSAMXG00000001655",6.26462947929563,-1.73485484070623,1.35467191953123,-1.28064575318469,0.200318121682223,0.424603517989929
"ENSAMXG00000010917",91.0001057400912,0.515937330765055,0.403113344199942,1.27988154743186,0.20058679822655,0.425118500818906
"ENSAMXG00000001456",43.3175987360553,-0.6851710035035,0.535712499800622,-1.27899013698299,0.200900529127018,0.425675641839267
"ENSAMXG00000008531",37.0995528183176,-0.451150581618611,0.352768617444218,-1.27888525030135,0.200937467405864,0.425675641839267
"ENSAMXG00000000416",2832.63439104085,-0.386678702077699,0.302365673263431,-1.27884457883158,0.200951792140971,0.425675641839267
"ENSAMXG00000001521",8.99711422931146,-2.04751311980916,1.60106805836612,-1.2788420261776,0.200952691225833,0.425675641839267
"ENSAMXG00000017735",60.1366667259714,-0.530189327872181,0.414632915024193,-1.27869570567316,0.201004232513732,0.425730261304392
"ENSAMXG00000009463",1132.36071486373,0.247813123405951,0.193940601823965,1.27777845935987,0.201327551591973,0.426343408625021
"ENSAMXG00000025909",50.1020203014156,-0.367219090951539,0.28740002577613,-1.27772810722565,0.201345311133578,0.426343408625021
"ENSAMXG00000024881",76.6350287119269,-0.370174233807633,0.289735033851264,-1.27763021574278,0.201379841398213,0.42636190578597
"ENSAMXG00000010949",10.5704560034875,-1.13445024996203,0.888174308126405,-1.27728334357604,0.201502231935223,0.426566392374141
"ENSAMXG00000005935",114.826449506339,-0.241795468214529,0.189317376075573,-1.27719638432981,0.201532923178766,0.426576730339586
"ENSAMXG00000028482",138.999472307875,-0.459091000831733,0.359495553511369,-1.27704222304717,0.20158734096941,0.426599179947743
"ENSAMXG00000009170",193.634460276832,-0.428010121493479,0.33516318039569,-1.27702010998993,0.201595147593431,0.426599179947743
"ENSAMXG00000017158",206.689238837998,0.349068045950145,0.273374341560417,1.27688664546084,0.201642269567184,0.426644274664104
"ENSAMXG00000021576",285.294377967166,-0.275303226299272,0.215619201686536,-1.2768029198972,0.201671834433236,0.426652214430687
"ENSAMXG00000025648",263.364234910998,-0.23400878399323,0.183295250325887,-1.27667674736349,0.201716393989253,0.42669187052065
"ENSAMXG00000020741",40.9156616502232,-0.877194974181718,0.687202272648114,-1.27647274913902,0.201788453938049,0.426789680760335
"ENSAMXG00000017505",55.7019437581193,0.548067221888452,0.429537402851441,1.27594760840421,0.201974040003166,0.427016621022943
"ENSAMXG00000028123",837.920246200224,0.497863922224122,0.390192320002003,1.27594495509693,0.201974978004492,0.427016621022943
"ENSAMXG00000021530",13.5819027372195,-0.790649425848464,0.619681775149405,-1.2758958832666,0.201992326526904,0.427016621022943
"ENSAMXG00000018682",136.081227217355,0.41033091437627,0.321612240155386,1.27585602518741,0.202006418481616,0.427016621022943
"ENSAMXG00000009006",12.1476107018744,-0.849178634952294,0.665602901641078,-1.27580368543857,0.202024924460005,0.427016621022943
"ENSAMXG00000017634",21.2839194520864,-0.593466508534183,0.4652325782202,-1.27563402976756,0.20208491880242,0.427088815098478
"ENSAMXG00000005946",21.3407674002727,-0.905129960702567,0.709652059502499,-1.275455976746,0.202147896616089,0.427121078013721
"ENSAMXG00000004465",8.61750349718589,-1.7013207580996,1.33390391901205,-1.27544475569101,0.202151866011334,0.427121078013721
"ENSAMXG00000005916",2717.3075229952,-0.350891970950953,0.27514454034577,-1.27530050390966,0.20220289945775,0.42717430024759
"ENSAMXG00000004578",181.57406249719,0.259361785509353,0.203398645230625,1.27514018205615,0.202259629196466,0.42723954134037
"ENSAMXG00000020447",4.56756522285809,-2.32155471588885,1.82081186664187,-1.27501075669641,0.202305434700707,0.427281693095832
"ENSAMXG00000013146",263.374014775611,0.323755956119188,0.253958406705596,1.27483850729347,0.202366407977519,0.427325814950142
"ENSAMXG00000017100",70.753596885503,-0.424067454019308,0.332655036973369,-1.27479643139526,0.202381304144719,0.427325814950142
"ENSAMXG00000003327",17.496625063689,-1.07455783639899,0.84296721511758,-1.27473265523037,0.202403884399822,0.427325814950142
"ENSAMXG00000010086",62.070670246488,-0.416808438475895,0.327018718577637,-1.27457058204129,0.202461275445429,0.427392391039272
"ENSAMXG00000020527",7226.10396252033,0.302206447944427,0.237319570290612,1.27341562086244,0.202870597179108,0.428201775095578
"ENSAMXG00000019556",151.240944351992,0.358901987158432,0.28194215599897,1.27296319305916,0.203031103162134,0.428452130106465
"ENSAMXG00000015620",104.328670576672,-0.427580959928542,0.335901602207096,-1.27293516053229,0.203041051190268,0.428452130106465
"ENSAMXG00000000997",6.4947157192863,-2.32854542093467,1.82937872117622,-1.27286132389116,0.203067255628135,0.428452727633066
"ENSAMXG00000009244",259.443565214919,0.301631133244692,0.236996914353441,1.2727217738998,0.203116788294693,0.428502539083981
"ENSAMXG00000012186",54.0006815879603,-0.502821844042243,0.395280776097028,-1.27206247925099,0.203350921064385,0.428941727191579
"ENSAMXG00000016963",25.916549703503,-0.904600558748999,0.71163652894635,-1.27115531869668,0.203673398615177,0.429554868023904
"ENSAMXG00000001861",26.7411608041722,0.657541668614319,0.517301857631678,1.27109860309547,0.203693572240992,0.429554868023904
"ENSAMXG00000001207",17.2373667363776,-0.638244123082093,0.50215113709863,-1.27101996974416,0.203721544372722,0.429559051784249
"ENSAMXG00000014725",6.32636927246946,-2.27890535893201,1.79309553073114,-1.27093360051083,0.203752271600812,0.42956904302166
"ENSAMXG00000008029",53.0786243947919,-0.436812501545062,0.343756360759965,-1.27070376408271,0.203834055996275,0.429686661339425
"ENSAMXG00000006918",64.914615673396,0.512960043821524,0.403737996505899,1.2705270454128,0.203896955352408,0.429748085225282
"ENSAMXG00000005844",101.839452127449,-0.321802804671302,0.253293137590435,-1.27047581206738,0.203915193443154,0.429748085225282
"ENSAMXG00000002854",45.9262484491432,0.663215215842809,0.5221092302842,1.27026142687001,0.203991523349478,0.429795802029305
"ENSAMXG00000008043",12.7642343022498,-1.70968573879184,1.34598533970062,-1.27021126335011,0.204009386617317,0.429795802029305
"ENSAMXG00000006127",2838.35186563641,0.857753337601033,0.675293633981904,1.27019313441954,0.204015842623385,0.429795802029305
"ENSAMXG00000025999",500.918021721358,1.08269854253885,0.852498465511089,1.27002990191865,0.204073979058868,0.429863489214225
"ENSAMXG00000009520",399.507633122454,0.199125592879282,0.156908605357381,1.26905463486688,0.204421578650555,0.430540809571231
"ENSAMXG00000015334",28.5851557318226,1.2081689057765,0.952171864364417,1.26885591876101,0.204492456793329,0.430635217013242
"ENSAMXG00000021071",674.377820180512,0.355971380144622,0.280746459314334,1.26794610701061,0.204817197102439,0.431264133873403
"ENSAMXG00000017199",186.669689284385,0.207242846564532,0.163457930449674,1.26786657578745,0.204845602099738,0.431265762253557
"ENSAMXG00000024814",8.76854151113645,-0.86488746387887,0.682196668798088,-1.26779784105755,0.204870153379813,0.431265762253557
"ENSAMXG00000010170",97.5475271691294,0.531977934811958,0.419719806878971,1.26745968642208,0.204990969606235,0.431465139006935
"ENSAMXG00000016290",139.359279610793,0.43420437279099,0.342687207185513,1.26705743221962,0.205134754840354,0.431712804017852
"ENSAMXG00000004018",13723.3541855685,0.449080526478038,0.354530528827275,1.26669070774672,0.205265903896197,0.431933816104422
"ENSAMXG00000024894",23.6621105869896,-0.894638424069519,0.70636908653639,-1.26653111117346,0.20532299830908,0.431998961182634
"ENSAMXG00000012847",891.617878384833,0.390401232351283,0.308300994657929,1.26629897118706,0.205406065158624,0.43211872865049
"ENSAMXG00000005492",153.722585868297,0.354626912161364,0.280147810313428,1.26585644829638,0.205564481155106,0.432396959660569
"ENSAMXG00000005093",32.6606413883877,-1.35573841859044,1.07130891921236,-1.26549718225738,0.205693157837474,0.432571438058435
"ENSAMXG00000005231",63.8230162573272,-0.46321018622766,0.366035538330862,-1.26547872466132,0.205699770290961,0.432571438058435
"ENSAMXG00000008703",37.6163354143323,-0.515107868230526,0.407184212314665,-1.26504872402189,0.205853862194656,0.432840413206395
"ENSAMXG00000018632",7.68567114356119,-1.05622174628622,0.835017279374528,-1.26491004722367,0.205903575283618,0.432889874823571
"ENSAMXG00000015657",18.1367276656036,1.23840237352146,0.979322869188188,1.26454963167361,0.20603281843682,0.433106505906423
"ENSAMXG00000012298",19.7847364987205,-0.815306014542459,0.644857328833436,-1.26431999465272,0.206115195813349,0.43315966229198
"ENSAMXG00000011464",5.65794344454547,-2.64283368965367,2.09033012797797,-1.26431402115901,0.206117338995833,0.43315966229198
"ENSAMXG00000016534",24.0492452412058,0.477694587124289,0.377861371399799,1.26420593180683,0.206156122314529,0.43315966229198
"ENSAMXG00000014842",177.298347966868,-0.359383257797005,0.28428014903636,-1.26418696140137,0.206162929593503,0.43315966229198
"ENSAMXG00000014324",197.48816213651,0.41471638409976,0.32810641237826,1.26396915285414,0.206241099006626,0.433250556672284
"ENSAMXG00000013488",32403.4701694856,0.252713888721595,0.199953522035027,1.26386315254465,0.206279149294157,0.433250556672284
"ENSAMXG00000000766",25210.0024116806,-0.293836326089421,0.232500310304181,-1.26381046848924,0.206298062866192,0.433250556672284
"ENSAMXG00000006535",294.834464019366,-0.404141098940403,0.319788975867569,-1.26377433069415,0.20631103706017,0.433250556672284
"ENSAMXG00000003838",286.379325667737,-0.334688382228819,0.264850161459865,-1.26368955330819,0.20634147616939,0.433254861989645
"ENSAMXG00000020367",1224.51185162011,0.333785819709037,0.264149924598449,1.26362261967875,0.206365510826092,0.433254861989645
"ENSAMXG00000003767",11.0946461932334,-1.53850121386654,1.21785174028325,-1.26329105832596,0.206484598493988,0.433421114872337
"ENSAMXG00000006399",67.5674976592433,-1.02883093704406,0.814470724956477,-1.26318958498973,0.206521054880612,0.433421114872337
"ENSAMXG00000014749",99.0030088222048,0.390785134064151,0.309365377797255,1.26318315529236,0.206523365039296,0.433421114872337
"ENSAMXG00000011923",62.5522307152551,-0.379000163795973,0.300136574963007,-1.26275900843703,0.206675800367262,0.433685959663638
"ENSAMXG00000024359",18.5355439117472,-0.783197870279819,0.620338383536082,-1.26253330612141,0.206756949445315,0.433747503695891
"ENSAMXG00000003553",826.898775849095,-0.368652324638414,0.29200727133788,-1.26247652309948,0.206777368871036,0.433747503695891
"ENSAMXG00000025838",215.970843499075,0.299227896421413,0.237019988436644,1.26245848881812,0.206783854384634,0.433747503695891
"ENSAMXG00000003598",234.024444591191,0.416011402524967,0.329587819909871,1.26221716154053,0.206870655048243,0.433828175037244
"ENSAMXG00000013649",357.264912456501,-0.292615641528098,0.231828821347631,-1.26220562148878,0.206874806439806,0.433828175037244
"ENSAMXG00000014502",174.024738796491,-0.339845908089086,0.269282212050633,-1.26204365858813,0.206933076979621,0.433895322770031
"ENSAMXG00000014419",211.633739190466,-0.270659257400629,0.21451596780154,-1.26172079484092,0.207049271498297,0.4340838925159
"ENSAMXG00000025841",6.97196131529132,-1.62206818948853,1.28599430984741,-1.26133387766,0.207188580389758,0.434298807332652
"ENSAMXG00000010503",95.4696976886085,-0.858946768191485,0.681006486357721,-1.26129014245585,0.207204331455339,0.434298807332652
"ENSAMXG00000025826",30.8296655976057,-0.620972539082798,0.492368292799613,-1.26119522350219,0.207238519140732,0.434315390246883
"ENSAMXG00000010964",135.036570634054,-0.259971272489391,0.206151905762784,-1.26106654957891,0.207284871146662,0.434331383854142
"ENSAMXG00000026480",110.199078397185,-0.386806634209154,0.306742305036375,-1.2610149557404,0.207303458827005,0.434331383854142
"ENSAMXG00000016350",12.7272201190944,-1.44489715879271,1.1459411137665,-1.26088255446529,0.207351164486592,0.434331383854142
"ENSAMXG00000015890",198.566157348431,-0.330845120284155,0.26239603188269,-1.26086175126332,0.207358660836854,0.434331383854142
"ENSAMXG00000015653",31.1464014339376,-0.597077490250744,0.47356682314029,-1.26080937488703,0.207377535324393,0.434331383854142
